instrument,sector,Year,q,ESGscore,Firm_Size,Leverage
ICE,Finance and Insurance,2011,0.2661,24.36,10.495,0.2843
ICE,Finance and Insurance,2012,0.2715,22.55,10.524,0.3108
ICE,Finance and Insurance,2013,0.4771,29.72,11.079,0.402
ICE,Finance and Insurance,2014,0.4257,43.71,11.131,0.347
ICE,Finance and Insurance,2015,0.4847,61.79,11.264,0.4935
ICE,Finance and Insurance,2016,0.487,69.73,11.315,0.4049
ICE,Finance and Insurance,2017,0.6036,62.34,11.268,0.3604
ICE,Finance and Insurance,2018,0.5421,68.05,11.438,0.4326
ICE,Finance and Insurance,2019,0.6289,67.72,11.456,0.4725
ICE,Finance and Insurance,2020,0.6466,67.72,11.746,0.8681
ICE,Finance and Insurance,2021,0.4701,65.61,12.173,0.6272
ICE,Finance and Insurance,2022,0.39,69.82,12.177,0.8122
ICE,Finance and Insurance,2023,0.7096,69.82,11.821,0.8933
IDXX,"Professional, Scientific, and Technical Services",2008,2.996,19.31,6.64,0.3571
IDXX,"Professional, Scientific, and Technical Services",2009,4.0018,29.23,6.695,0.2408
IDXX,"Professional, Scientific, and Technical Services",2010,4.5704,27.88,6.799,0.2321
IDXX,"Professional, Scientific, and Technical Services",2011,4.3529,21.37,6.938,0.4567
IDXX,"Professional, Scientific, and Technical Services",2012,4.7778,32.22,7.006,0.3371
IDXX,"Professional, Scientific, and Technical Services",2013,4.8033,29.68,7.115,0.8267
IDXX,"Professional, Scientific, and Technical Services",2014,5.7238,36.0,7.233,7.65
IDXX,"Professional, Scientific, and Technical Services",2019,12.7639,55.86,7.513,6.0315
IDXX,"Professional, Scientific, and Technical Services",2020,19.0523,61.58,7.738,1.5872
IDXX,"Professional, Scientific, and Technical Services",2021,23.2692,75.39,7.799,1.4942
IDXX,"Professional, Scientific, and Technical Services",2022,12.8469,71.45,7.918,2.4149
IDXX,"Professional, Scientific, and Technical Services",2023,14.4648,71.45,8.089,0.719
IEX,Manufacturing,2008,1.1456,20.73,7.685,0.4745
IEX,Manufacturing,2009,1.3928,27.56,7.649,0.3155
IEX,Manufacturing,2010,1.5697,37.05,7.776,0.3837
IEX,Manufacturing,2011,1.3743,27.43,7.95,0.5345
IEX,Manufacturing,2012,1.6643,32.06,7.932,0.5369
IEX,Manufacturing,2013,2.3446,28.99,7.968,0.492
IEX,Manufacturing,2014,2.4054,35.64,7.975,0.5812
IEX,Manufacturing,2015,2.3897,40.67,7.939,0.5826
IEX,Manufacturing,2016,2.5039,40.32,8.057,0.6576
IEX,Manufacturing,2017,3.2299,41.83,8.131,0.4554
IEX,Manufacturing,2018,3.0049,59.69,8.153,0.4255
IEX,Manufacturing,2019,3.6764,57.77,8.246,0.4129
IEX,Manufacturing,2020,3.6895,51.76,8.393,0.4549
IEX,Manufacturing,2021,3.9266,51.74,8.5,0.4642
IEX,Manufacturing,2022,3.4202,56.14,8.615,0.5221
IEX,Manufacturing,2023,3.0497,56.14,8.677,0.4083
IFF,Manufacturing,2002,1.9551,11.32,7.711,1.8389
IFF,Manufacturing,2003,1.8022,7.3,7.744,1.1911
IFF,Manufacturing,2004,2.006,15.68,7.768,0.7523
IFF,Manufacturing,2005,1.5377,21.97,7.878,1.0386
IFF,Manufacturing,2006,2.0989,15.84,7.816,0.8919
IFF,Manufacturing,2007,1.8743,15.84,7.911,1.9648
IFF,Manufacturing,2008,1.3068,32.54,7.919,2.1909
IFF,Manufacturing,2009,1.6138,32.08,7.88,1.3154
IFF,Manufacturing,2010,1.8731,57.87,7.963,0.9221
IFF,Manufacturing,2011,1.7321,65.58,7.995,0.8103
IFF,Manufacturing,2012,1.9887,74.8,8.086,0.8257
IFF,Manufacturing,2013,2.3802,73.68,8.111,0.6376
IFF,Manufacturing,2014,2.6126,74.47,8.159,0.6205
IFF,Manufacturing,2015,2.8602,77.06,8.222,0.6729
IFF,Manufacturing,2016,2.6535,75.45,8.298,0.815
IFF,Manufacturing,2017,2.9762,81.05,8.434,0.9733
IFF,Manufacturing,2018,1.4639,80.75,9.464,0.7547
IFF,Manufacturing,2019,1.389,86.49,9.495,0.7524
IFF,Manufacturing,2020,1.2072,86.21,9.515,0.7488
IFF,Manufacturing,2021,1.2747,80.49,10.588,0.5786
IFF,Manufacturing,2022,1.0837,75.09,10.475,0.6581
IFF,Manufacturing,2023,1.0166,75.09,10.341,0.7407
ILMN,Manufacturing,2008,2.5795,18.41,7.228,0.4714
ILMN,Manufacturing,2010,4.5725,19.03,7.517,0.3256
ILMN,Manufacturing,2011,2.0643,12.12,7.694,0.7562
ILMN,Manufacturing,2012,3.0145,25.4,7.85,0.6412
ILMN,Manufacturing,2013,4.9665,20.72,8.013,0.5667
ILMN,Manufacturing,2014,8.3249,15.94,8.114,0.8826
ILMN,Manufacturing,2015,7.9253,15.94,8.213,0.59
ILMN,Manufacturing,2016,4.6701,21.64,8.362,0.5788
ILMN,Manufacturing,2017,6.3637,49.51,8.567,0.486
ILMN,Manufacturing,2018,6.6226,51.33,8.848,0.5314
ILMN,Manufacturing,2019,6.9227,70.67,8.898,0.4078
ILMN,Manufacturing,2020,7.3732,70.67,8.934,0.4061
ILMN,Manufacturing,2021,4.0921,70.18,9.63,0.2365
ILMN,Manufacturing,2022,2.8977,65.88,9.413,0.5387
ILMN,Manufacturing,2023,2.4133,84.0,9.221,0.3937
INCY,Manufacturing,2015,20.708,23.47,6.915,3.6218
INCY,Manufacturing,2016,11.9537,39.04,7.402,1.5531
INCY,Manufacturing,2017,8.7001,35.22,7.742,0.0147
INCY,Manufacturing,2018,5.1396,45.91,7.881,0.0188
INCY,Manufacturing,2019,5.5297,50.5,8.139,0.0277
INCY,Manufacturing,2020,5.3786,53.19,8.178,0.0236
INCY,Manufacturing,2021,3.3016,53.32,8.504,0.016
INCY,Manufacturing,2022,3.0725,56.32,8.673,0.0127
INCY,Manufacturing,2023,2.0842,56.32,8.822,0.0101
INTC,Manufacturing,2002,2.3457,65.71,10.697,0.0385
INTC,Manufacturing,2003,4.4348,43.07,10.761,0.0307
INTC,Manufacturing,2004,3.0568,51.01,10.782,0.0234
INTC,Manufacturing,2005,3.1079,76.85,10.785,0.0669
INTC,Manufacturing,2006,2.456,79.86,10.787,0.0552
INTC,Manufacturing,2007,2.8253,72.59,10.927,0.0496
INTC,Manufacturing,2008,1.647,91.29,10.834,0.0509
INTC,Manufacturing,2009,2.1639,94.93,10.88,0.0533
INTC,Manufacturing,2010,1.8677,95.16,11.054,0.0428
INTC,Manufacturing,2011,1.808,90.5,11.172,0.1597
INTC,Manufacturing,2012,1.368,91.31,11.343,0.2626
INTC,Manufacturing,2013,1.5414,85.7,11.433,0.2308
INTC,Manufacturing,2014,2.0227,91.39,11.429,0.2451
INTC,Manufacturing,2015,1.7989,90.42,11.543,0.3705
INTC,Manufacturing,2016,1.7367,89.25,11.638,0.3814
INTC,Manufacturing,2017,1.9727,87.51,11.722,0.388
INTC,Manufacturing,2018,1.8622,87.87,11.759,0.3535
INTC,Manufacturing,2019,2.0971,88.54,11.824,0.3813
INTC,Manufacturing,2020,1.5631,88.24,11.939,0.4557
INTC,Manufacturing,2021,1.4737,85.38,12.034,0.4044
INTC,Manufacturing,2022,0.8336,91.56,12.112,0.4186
INTC,Manufacturing,2023,1.3684,91.56,12.163,0.4707
INTU,Information,2003,3.0833,31.75,7.934,0.0
INTU,Information,2004,2.6418,39.68,7.9,0.0032
INTU,Information,2005,3.1691,38.81,7.907,0.0022
INTU,Information,2006,3.8359,37.52,7.927,0.0006
INTU,Information,2007,2.5197,38.59,8.355,0.4915
INTU,Information,2008,2.1036,33.76,8.448,0.4824
INTU,Information,2009,2.193,33.76,8.482,0.3906
INTU,Information,2010,2.5921,51.09,8.556,0.3538
INTU,Information,2011,2.9426,71.8,8.539,0.3819
INTU,Information,2012,3.7642,62.18,8.452,0.1819
INTU,Information,2013,3.5806,64.31,8.61,0.1413
INTU,Information,2014,4.5869,69.93,8.557,0.1621
INTU,Information,2015,6.0131,72.84,8.511,0.2144
INTU,Information,2016,6.9692,77.75,8.355,0.8613
INTU,Information,2017,8.7434,79.11,8.311,0.3604
INTU,Information,2018,10.2854,87.04,8.552,0.1861
INTU,Information,2019,11.5528,79.94,8.746,0.1163
INTU,Information,2020,7.6686,77.59,9.299,0.7121
INTU,Information,2021,9.4925,73.83,9.65,0.2513
INTU,Information,2022,4.9091,82.83,10.23,0.4586
INTU,Information,2023,5.4061,82.83,10.232,0.3873
INVH,Real Estate Rental and Leasing,2018,1.0908,24.38,9.802,1.124
INVH,Real Estate Rental and Leasing,2019,1.421,32.38,9.764,1.0326
INVH,Real Estate Rental and Leasing,2020,1.4223,44.07,9.77,0.9472
INVH,Real Estate Rental and Leasing,2021,1.9025,49.74,9.828,0.8183
INVH,Real Estate Rental and Leasing,2022,1.3978,51.59,9.828,0.7567
INVH,Real Estate Rental and Leasing,2023,1.5314,51.59,9.864,0.8429
IP,Manufacturing,2005,0.9971,54.85,10.267,1.4614
IP,Manufacturing,2006,0.944,54.85,10.087,0.9071
IP,Manufacturing,2007,0.8438,53.24,10.092,0.7634
IP,Manufacturing,2008,0.6361,44.14,10.2,2.8961
IP,Manufacturing,2009,0.8076,47.16,10.148,1.4998
IP,Manufacturing,2010,0.8117,60.87,10.141,1.2688
IP,Manufacturing,2011,0.8462,62.37,10.203,1.4967
IP,Manufacturing,2012,0.9237,70.59,10.378,1.9315
IP,Manufacturing,2013,1.0443,64.69,10.359,1.4227
IP,Manufacturing,2014,1.183,61.92,10.264,2.2332
IP,Manufacturing,2015,1.0181,62.96,10.328,4.0173
IP,Manufacturing,2016,1.1821,66.56,10.415,4.0539
IP,Manufacturing,2017,1.2204,68.74,10.431,2.6753
IP,Manufacturing,2018,0.9864,71.85,10.422,2.3026
IP,Manufacturing,2019,1.0327,68.32,10.418,2.1403
IP,Manufacturing,2020,1.085,71.82,10.365,1.893
IP,Manufacturing,2021,1.0233,72.72,10.136,0.8859
IP,Manufacturing,2022,0.8457,66.4,10.083,0.955
IP,Manufacturing,2023,0.8891,66.4,10.055,0.978
IPG,"Professional, Scientific, and Technical Services",2002,0.6847,25.69,9.375,1.2562
IPG,"Professional, Scientific, and Technical Services",2003,0.7354,34.07,9.412,1.1085
IPG,"Professional, Scientific, and Technical Services",2004,0.648,40.77,9.415,1.6822
IPG,"Professional, Scientific, and Technical Services",2005,0.5348,30.05,9.388,2.1401
IPG,"Professional, Scientific, and Technical Services",2006,0.68,26.91,9.381,1.647
IPG,"Professional, Scientific, and Technical Services",2007,0.4953,26.91,9.43,1.2999
IPG,"Professional, Scientific, and Technical Services",2008,0.3305,41.51,9.403,1.0867
IPG,"Professional, Scientific, and Technical Services",2009,0.4513,41.51,9.414,0.9868
IPG,"Professional, Scientific, and Technical Services",2010,0.5303,51.78,9.478,0.7528
IPG,"Professional, Scientific, and Technical Services",2011,0.4771,56.1,9.463,0.7898
IPG,"Professional, Scientific, and Technical Services",2012,0.5225,56.91,9.51,1.1139
IPG,"Professional, Scientific, and Technical Services",2013,0.7111,53.7,9.465,0.7505
IPG,"Professional, Scientific, and Technical Services",2014,0.8102,54.97,9.453,0.8188
IPG,"Professional, Scientific, and Technical Services",2015,0.8859,61.75,9.44,0.8966
IPG,"Professional, Scientific, and Technical Services",2016,0.8696,58.23,9.432,0.838
IPG,"Professional, Scientific, and Technical Services",2017,0.7166,60.32,9.449,0.6236
IPG,"Professional, Scientific, and Technical Services",2018,0.7457,67.86,9.656,1.5603
IPG,"Professional, Scientific, and Technical Services",2019,0.7866,60.91,9.784,1.8095
IPG,"Professional, Scientific, and Technical Services",2020,0.7964,68.21,9.8,1.7878
IPG,"Professional, Scientific, and Technical Services",2021,0.9827,65.31,9.899,1.3609
IPG,"Professional, Scientific, and Technical Services",2022,0.9236,81.45,9.844,1.2422
IPG,"Professional, Scientific, and Technical Services",2023,0.884,81.45,9.866,1.1848
IQV,"Professional, Scientific, and Technical Services",2016,1.1836,36.98,9.962,0.834
IQV,"Professional, Scientific, and Technical Services",2017,1.3454,42.01,10.032,1.2609
IQV,"Professional, Scientific, and Technical Services",2018,1.5056,48.73,10.023,1.6394
IQV,"Professional, Scientific, and Technical Services",2019,1.8023,61.18,10.054,2.0313
IQV,"Professional, Scientific, and Technical Services",2020,1.9313,63.39,10.109,2.1966
IQV,"Professional, Scientific, and Technical Services",2021,2.6951,60.05,10.114,2.1125
IQV,"Professional, Scientific, and Technical Services",2022,2.0286,64.78,10.14,2.3159
IQV,"Professional, Scientific, and Technical Services",2023,2.1074,64.78,10.192,2.3284
IRM,Real Estate Rental and Leasing,2004,1.4488,12.24,8.399,2.0336
IRM,Real Estate Rental and Leasing,2005,1.697,8.03,8.469,1.8461
IRM,Real Estate Rental and Leasing,2006,1.5657,9.25,8.558,1.7182
IRM,Real Estate Rental and Leasing,2007,1.6956,18.86,8.75,1.8192
IRM,Real Estate Rental and Leasing,2008,1.2958,33.77,8.757,1.799
IRM,Real Estate Rental and Leasing,2009,1.1516,39.18,8.832,1.5187
IRM,Real Estate Rental and Leasing,2010,1.2529,43.23,8.763,1.5387
IRM,Real Estate Rental and Leasing,2011,1.4327,36.17,8.706,2.6922
IRM,Real Estate Rental and Leasing,2012,1.5294,52.37,8.758,3.3262
IRM,Real Estate Rental and Leasing,2013,1.5003,56.14,8.803,3.9832
IRM,Real Estate Rental and Leasing,2014,1.9444,69.98,8.79,5.4458
IRM,Real Estate Rental and Leasing,2015,1.6619,72.86,8.756,9.523
IRM,Real Estate Rental and Leasing,2016,1.5617,73.63,9.158,3.228
IRM,Real Estate Rental and Leasing,2017,1.6154,74.62,9.303,3.0657
IRM,Real Estate Rental and Leasing,2018,1.47,75.13,9.38,4.3217
IRM,Real Estate Rental and Leasing,2019,1.4311,76.33,9.534,7.2519
IRM,Real Estate Rental and Leasing,2020,1.3779,76.81,9.557,9.6753
IRM,Real Estate Rental and Leasing,2021,1.8592,78.41,9.578,13.6725
IRM,Real Estate Rental and Leasing,2022,1.7214,76.1,9.689,20.8694
IRM,Real Estate Rental and Leasing,2023,2.0162,76.1,9.768,69.8677
ISRG,Manufacturing,2007,11.9479,21.73,6.947,0.0
ISRG,Manufacturing,2008,3.3743,29.89,7.296,0.0
ISRG,Manufacturing,2009,6.4552,30.62,7.501,0.0
ISRG,Manufacturing,2010,4.1945,32.0,7.779,0.0
ISRG,Manufacturing,2011,5.9405,24.63,8.027,0.0
ISRG,Manufacturing,2012,4.8563,33.48,8.309,0.0
ISRG,Manufacturing,2013,3.7141,29.99,8.282,0.0
ISRG,Manufacturing,2014,4.8894,36.3,8.284,0.0
ISRG,Manufacturing,2015,4.1624,43.42,8.498,0.0
ISRG,Manufacturing,2016,3.7932,43.62,8.778,0.0
ISRG,Manufacturing,2017,7.1175,42.71,8.658,0.0
ISRG,Manufacturing,2018,6.9885,47.42,8.968,0.0
ISRG,Manufacturing,2019,7.0532,51.36,9.183,0.0092
ISRG,Manufacturing,2020,8.6284,59.65,9.321,0.0082
ISRG,Manufacturing,2021,9.4879,60.82,9.515,0.0073
ISRG,Manufacturing,2022,7.1656,59.26,9.471,0.0085
ISRG,Manufacturing,2023,7.7027,59.26,9.645,0.0067
IT,"Professional, Scientific, and Technical Services",2011,2.497,35.09,7.23,1.1002
IT,"Professional, Scientific, and Technical Services",2012,2.7765,42.15,7.391,0.6685
IT,"Professional, Scientific, and Technical Services",2013,3.7784,41.32,7.486,0.5674
IT,"Professional, Scientific, and Technical Services",2014,4.0828,41.13,7.552,2.5129
IT,"Professional, Scientific, and Technical Services",2016,3.822,44.1,7.77,11.4063
IT,"Professional, Scientific, and Technical Services",2017,1.9859,46.81,8.893,3.334
IT,"Professional, Scientific, and Technical Services",2018,2.2171,55.1,8.733,2.6819
IT,"Professional, Scientific, and Technical Services",2019,2.3537,63.97,8.875,3.295
IT,"Professional, Scientific, and Technical Services",2020,2.3339,65.35,8.898,2.6072
IT,"Professional, Scientific, and Technical Services",2021,4.1526,72.29,8.911,8.7595
IT,"Professional, Scientific, and Technical Services",2022,4.0785,75.29,8.896,13.8649
IT,"Professional, Scientific, and Technical Services",2023,4.9017,75.29,8.966,4.5108
ITW,Manufacturing,2002,2.0208,20.7,9.271,0.2379
ITW,Manufacturing,2003,2.4009,23.83,9.323,0.124
ITW,Manufacturing,2004,2.4849,22.09,9.337,0.1474
ITW,Manufacturing,2005,2.2646,14.19,9.345,0.1605
ITW,Manufacturing,2006,1.9615,22.77,9.538,0.1573
ITW,Manufacturing,2007,1.9761,37.22,9.65,0.2459
ITW,Manufacturing,2008,1.3916,35.97,9.63,0.4798
ITW,Manufacturing,2009,1.6936,27.51,9.685,0.3552
ITW,Manufacturing,2010,1.8098,43.29,9.696,0.302
ITW,Manufacturing,2011,1.478,49.16,9.797,0.3983
ITW,Manufacturing,2012,1.6945,44.33,9.868,0.478
ITW,Manufacturing,2013,2.1295,48.37,9.902,0.6538
ITW,Manufacturing,2014,2.4732,40.02,9.78,1.0936
ITW,Manufacturing,2015,2.6151,45.32,9.663,1.4208
ITW,Manufacturing,2016,3.3097,45.15,9.629,1.8404
ITW,Manufacturing,2017,3.892,49.22,9.728,1.8164
ITW,Manufacturing,2018,3.2917,48.01,9.607,2.268
ITW,Manufacturing,2019,4.3392,54.17,9.62,2.6229
ITW,Manufacturing,2020,4.6681,54.17,9.656,2.6124
ITW,Manufacturing,2021,5.2936,68.18,9.685,2.1741
ITW,Manufacturing,2022,4.8723,61.21,9.644,2.5742
ITW,Manufacturing,2023,5.5915,61.21,9.65,2.7789
J,"Professional, Scientific, and Technical Services",2005,1.7054,17.17,7.764,0.0841
J,"Professional, Scientific, and Technical Services",2006,1.5771,16.53,7.956,0.0647
J,"Professional, Scientific, and Technical Services",2007,2.6929,24.98,8.128,0.0222
J,"Professional, Scientific, and Technical Services",2008,1.5709,31.03,8.361,0.0252
J,"Professional, Scientific, and Technical Services",2009,1.2931,31.03,8.396,0.0069
J,"Professional, Scientific, and Technical Services",2010,1.0574,47.09,8.452,0.0279
J,"Professional, Scientific, and Technical Services",2011,0.776,67.17,8.708,0.1715
J,"Professional, Scientific, and Technical Services",2012,0.8453,66.99,8.83,0.1419
J,"Professional, Scientific, and Technical Services",2013,1.1131,61.65,8.892,0.1039
J,"Professional, Scientific, and Technical Services",2014,0.8556,62.13,9.042,0.1792
J,"Professional, Scientific, and Technical Services",2015,0.6688,62.13,8.96,0.1393
J,"Professional, Scientific, and Technical Services",2016,0.9026,60.74,8.904,0.0909
J,"Professional, Scientific, and Technical Services",2017,0.9827,62.17,8.907,0.0538
J,"Professional, Scientific, and Technical Services",2018,1.0305,61.22,9.445,0.3676
J,"Professional, Scientific, and Technical Services",2019,1.1829,65.47,9.347,0.2452
J,"Professional, Scientific, and Technical Services",2020,1.1828,65.47,9.422,0.443
J,"Professional, Scientific, and Technical Services",2021,1.4288,79.21,9.591,0.6438
J,"Professional, Scientific, and Technical Services",2022,1.2269,80.22,9.593,0.6873
J,"Professional, Scientific, and Technical Services",2023,1.4207,77.78,9.59,0.5454
JBHT,Transportation and Warehousing,2008,2.1998,33.42,7.492,1.1975
JBHT,Transportation and Warehousing,2009,2.5155,36.54,7.527,0.8775
JBHT,Transportation and Warehousing,2010,2.861,36.8,7.582,1.1417
JBHT,Transportation and Warehousing,2011,2.6548,33.67,7.726,1.32
JBHT,Transportation and Warehousing,2012,3.1254,31.89,7.81,0.8655
JBHT,Transportation and Warehousing,2013,3.4657,42.6,7.944,0.6997
JBHT,Transportation and Warehousing,2014,3.1659,38.15,8.131,0.775
JBHT,Transportation and Warehousing,2015,2.575,41.25,8.199,0.7729
JBHT,Transportation and Warehousing,2016,3.0793,42.0,8.25,0.6975
JBHT,Transportation and Warehousing,2017,3.0692,49.43,8.404,0.5902
JBHT,Transportation and Warehousing,2018,2.2122,46.53,8.535,0.5468
JBHT,Transportation and Warehousing,2019,2.5268,60.92,8.607,0.6265
JBHT,Transportation and Warehousing,2020,2.6784,66.19,8.688,0.5542
JBHT,Transportation and Warehousing,2021,3.38,71.05,8.824,0.4758
JBHT,Transportation and Warehousing,2022,2.5248,77.33,8.96,0.4285
JBHT,Transportation and Warehousing,2023,2.6406,77.33,9.052,0.47
JBL,Manufacturing,2003,1.928,31.75,8.085,0.4056
JBL,Manufacturing,2004,1.3403,29.98,8.111,0.1702
JBL,Manufacturing,2005,1.5568,25.88,8.313,0.1533
JBL,Manufacturing,2006,1.0788,33.85,8.596,0.1714
JBL,Manufacturing,2007,0.9219,38.84,8.748,0.5167
JBL,Manufacturing,2008,0.6895,38.52,8.858,0.5043
JBL,Manufacturing,2009,0.6605,57.33,8.579,0.8601
JBL,Manufacturing,2010,0.5252,53.98,8.759,0.7519
JBL,Manufacturing,2011,0.6538,44.0,8.862,0.6356
JBL,Manufacturing,2012,0.8163,48.75,8.962,0.7963
JBL,Manufacturing,2013,0.7147,51.61,9.122,0.8162
JBL,Manufacturing,2014,0.6924,48.09,9.045,0.7505
JBL,Manufacturing,2015,0.5609,59.06,9.17,0.7216
JBL,Manufacturing,2016,0.5892,65.32,9.242,0.8694
JBL,Manufacturing,2017,0.6894,68.05,9.314,0.883
JBL,Manufacturing,2018,0.613,66.21,9.396,1.2915
JBL,Manufacturing,2019,0.5335,72.42,9.47,1.3227
JBL,Manufacturing,2020,0.5864,68.65,9.575,1.827
JBL,Manufacturing,2021,0.7545,65.92,9.72,1.7032
JBL,Manufacturing,2022,0.6035,72.42,9.889,1.5214
JBL,Manufacturing,2023,0.9553,72.42,9.874,1.2331
JCI,Manufacturing,2002,0.7881,33.82,9.321,0.5731
JCI,Manufacturing,2003,0.8291,51.53,9.482,0.5623
JCI,Manufacturing,2004,0.8934,50.83,9.622,0.513
JCI,Manufacturing,2005,0.8864,61.53,9.689,0.3867
JCI,Manufacturing,2006,0.8571,54.44,9.995,0.6449
JCI,Manufacturing,2007,1.1531,84.67,10.09,0.496
JCI,Manufacturing,2008,0.875,83.12,10.126,0.4185
JCI,Manufacturing,2009,0.874,75.59,10.089,0.434
JCI,Manufacturing,2010,0.9299,83.78,10.156,0.3365
JCI,Manufacturing,2011,0.7778,90.42,10.298,0.466
JCI,Manufacturing,2012,0.8018,83.08,10.338,0.5251
JCI,Manufacturing,2013,1.0758,79.86,10.358,0.4465
JCI,Manufacturing,2014,1.0963,81.44,10.398,0.5906
JCI,Manufacturing,2015,1.1251,85.28,10.298,0.637
JCI,Manufacturing,2016,0.9469,74.8,11.055,0.678
JCI,Manufacturing,2017,0.9822,76.29,10.857,0.6638
JCI,Manufacturing,2018,0.8888,88.4,10.795,0.5195
JCI,Manufacturing,2019,0.9778,85.58,10.652,0.3652
JCI,Manufacturing,2020,0.948,76.19,10.617,0.5173
JCI,Manufacturing,2021,1.3694,76.64,10.643,0.519
JCI,Manufacturing,2022,1.0466,76.64,10.649,0.6287
JCI,Manufacturing,2023,1.0997,78.48,10.651,0.6196
JKHY,"Professional, Scientific, and Technical Services",2015,2.8766,17.34,7.516,0.0531
JKHY,"Professional, Scientific, and Technical Services",2016,3.7829,25.2,7.504,0.0002
JKHY,"Professional, Scientific, and Technical Services",2017,4.239,25.27,7.554,0.0484
JKHY,"Professional, Scientific, and Technical Services",2018,4.9066,29.9,7.626,0.0
JKHY,"Professional, Scientific, and Technical Services",2019,4.719,33.81,7.689,0.0
JKHY,"Professional, Scientific, and Technical Services",2020,5.8353,24.9,7.795,0.0443
JKHY,"Professional, Scientific, and Technical Services",2021,5.2484,46.72,7.756,0.1221
JKHY,"Professional, Scientific, and Technical Services",2022,5.4106,55.13,7.806,0.1205
JKHY,"Professional, Scientific, and Technical Services",2023,4.5146,55.13,7.928,0.2022
JNJ,Manufacturing,2002,4.0331,78.64,10.61,0.1824
JNJ,Manufacturing,2003,3.2617,65.78,10.784,0.1524
JNJ,Manufacturing,2005,3.1271,63.23,10.969,0.0709
JNJ,Manufacturing,2006,2.8007,69.61,11.164,0.1677
JNJ,Manufacturing,2007,2.4579,70.5,11.302,0.2202
JNJ,Manufacturing,2008,2.0908,79.72,11.349,0.2788
JNJ,Manufacturing,2009,2.0273,79.72,11.458,0.2874
JNJ,Manufacturing,2010,1.8086,86.16,11.542,0.2965
JNJ,Manufacturing,2011,1.7448,92.21,11.641,0.3439
JNJ,Manufacturing,2012,1.7383,82.75,11.706,0.2494
JNJ,Manufacturing,2013,2.0841,89.87,11.796,0.2455
JNJ,Manufacturing,2014,2.3628,90.69,11.784,0.269
JNJ,Manufacturing,2015,2.2702,90.69,11.801,0.2791
JNJ,Manufacturing,2016,2.4003,91.06,11.858,0.3852
JNJ,Manufacturing,2017,2.6025,84.63,11.966,0.5748
JNJ,Manufacturing,2018,2.4455,85.07,11.938,0.5101
JNJ,Manufacturing,2019,2.6164,84.64,11.969,0.4823
JNJ,Manufacturing,2020,2.5705,84.64,12.072,0.5573
JNJ,Manufacturing,2021,2.6563,86.71,12.112,0.456
JNJ,Manufacturing,2022,2.6756,87.06,12.141,0.5164
JNJ,Manufacturing,2023,2.4267,83.9,12.029,0.4265
JNPR,Manufacturing,2005,1.6286,25.46,8.991,0.058
JNPR,Manufacturing,2007,2.5789,41.39,8.837,0.0746
JNPR,Manufacturing,2008,1.2833,31.41,8.88,0.0
JNPR,Manufacturing,2009,1.8248,31.41,8.935,0.0
JNPR,Manufacturing,2010,2.2907,51.2,9.044,0.0
JNPR,Manufacturing,2011,1.1762,56.03,9.209,0.1409
JNPR,Manufacturing,2012,1.1187,57.23,9.193,0.1428
JNPR,Manufacturing,2013,1.1792,47.99,9.242,0.1368
JNPR,Manufacturing,2014,1.266,44.99,9.036,0.2742
JNPR,Manufacturing,2015,1.461,57.84,9.062,0.436
JNPR,Manufacturing,2016,1.3426,59.42,9.175,0.4424
JNPR,Manufacturing,2017,1.2846,66.94,9.194,0.4734
JNPR,Manufacturing,2018,1.2304,69.53,9.145,0.4559
JNPR,Manufacturing,2019,1.1493,79.53,9.087,0.4087
JNPR,Manufacturing,2020,1.0361,83.79,9.146,0.515
JNPR,Manufacturing,2021,1.5034,76.37,9.092,0.4346
